Performing system checks...

System check identified no issues (0 silenced).
October 23, 2020 - 06:29:14
Django version 3.0.8, using settings 'backend.settings'
Starting development server at http://0.0.0.0:9898/
Quit the server with CONTROL-C.
[27/Oct/2020 02:34:37] "GET /api/image?run=vgg&tag=input%2Fimage%2F9&trainJobName=test HTTP/1.1" 200 1867
[27/Oct/2020 02:34:37] "GET /api/image_raw?step=200&run=vgg&tag=input%2Fimage%2F8&trainJobName=test HTTP/1.1" 200 2517
[27/Oct/2020 02:34:37] "GET /api/image?run=mnist&tag=input_reshape%2Finput%2Fimage%2F0&trainJobName=test HTTP/1.1" 200 1052
[27/Oct/2020 02:34:37] "GET /api/image_raw?step=200&run=vgg&tag=input%2Fimage%2F9&trainJobName=test HTTP/1.1" 200 2454
[27/Oct/2020 02:34:37] "GET /api/image_raw?step=0&run=mnist&tag=input_reshape%2Finput%2Fimage%2F0&trainJobName=test HTTP/1.1" 200 427
[27/Oct/2020 02:34:37] "GET /api/image?run=mnist&tag=input_reshape%2Finput%2Fimage%2F1&trainJobName=test HTTP/1.1" 200 1052
[27/Oct/2020 02:34:37] "GET /api/image_raw?step=0&run=mnist&tag=input_reshape%2Finput%2Fimage%2F1&trainJobName=test HTTP/1.1" 200 435
[27/Oct/2020 02:34:37] "GET /api/image?run=mnist&tag=input_reshape%2Finput%2Fimage%2F2&trainJobName=test HTTP/1.1" 200 1052
[27/Oct/2020 02:34:38] "GET /api/image_raw?step=0&run=mnist&tag=input_reshape%2Finput%2Fimage%2F2&trainJobName=test HTTP/1.1" 200 276
[27/Oct/2020 02:34:38] "GET /api/image?run=mnist&tag=input_reshape%2Finput%2Fimage%2F3&trainJobName=test HTTP/1.1" 200 1052
[27/Oct/2020 02:34:38] "GET /api/image?run=mnist&tag=input_reshape%2Finput%2Fimage%2F4&trainJobName=test HTTP/1.1" 200 1052
[27/Oct/2020 02:34:38] "GET /api/image_raw?step=0&run=mnist&tag=input_reshape%2Finput%2Fimage%2F3&trainJobName=test HTTP/1.1" 200 330
[27/Oct/2020 02:34:38] "GET /api/image?run=mnist&tag=input_reshape%2Finput%2Fimage%2F5&trainJobName=test HTTP/1.1" 200 1052
[27/Oct/2020 02:34:38] "GET /api/image_raw?step=0&run=mnist&tag=input_reshape%2Finput%2Fimage%2F4&trainJobName=test HTTP/1.1" 200 300
[27/Oct/2020 02:34:38] "GET /api/image_raw?step=0&run=mnist&tag=input_reshape%2Finput%2Fimage%2F5&trainJobName=test HTTP/1.1" 200 399
[27/Oct/2020 02:34:38] "GET /api/image?run=mnist&tag=input_reshape%2Finput%2Fimage%2F6&trainJobName=test HTTP/1.1" 200 1052
[27/Oct/2020 02:34:38] "GET /api/image?run=mnist&tag=input_reshape%2Finput%2Fimage%2F7&trainJobName=test HTTP/1.1" 200 1052
[27/Oct/2020 02:34:38] "GET /api/image_raw?step=0&run=mnist&tag=input_reshape%2Finput%2Fimage%2F6&trainJobName=test HTTP/1.1" 200 309
[27/Oct/2020 02:34:38] "GET /api/image_raw?step=0&run=mnist&tag=input_reshape%2Finput%2Fimage%2F7&trainJobName=test HTTP/1.1" 200 371
[27/Oct/2020 02:34:38] "GET /api/image?run=mnist&tag=input_reshape%2Finput%2Fimage%2F8&trainJobName=test HTTP/1.1" 200 1052
[27/Oct/2020 02:34:38] "GET /api/image_raw?step=0&run=mnist&tag=input_reshape%2Finput%2Fimage%2F8&trainJobName=test HTTP/1.1" 200 371
[27/Oct/2020 02:34:38] "GET /api/image?run=mnist&tag=input_reshape%2Finput%2Fimage%2F9&trainJobName=test HTTP/1.1" 200 1052
[27/Oct/2020 02:34:38] "GET /api/image_raw?step=0&run=mnist&tag=input_reshape%2Finput%2Fimage%2F9&trainJobName=test HTTP/1.1" 200 307
[27/Oct/2020 02:34:46] "GET /api/image_raw?step=0&run=mnist&tag=input_reshape%2Finput%2Fimage%2F0&trainJobName=test HTTP/1.1" 200 427
[27/Oct/2020 02:35:14] "GET /api/image_raw?step=1&run=oneflow&tag=image2&trainJobName=test HTTP/1.1" 200 219
[27/Oct/2020 02:35:14] "GET /api/image_raw?step=1&run=oneflow&tag=image0&trainJobName=test HTTP/1.1" 200 452678
[27/Oct/2020 02:35:14] "GET /api/image_raw?step=200&run=vgg&tag=input%2Fimage%2F3&trainJobName=test HTTP/1.1" 200 1995
[27/Oct/2020 02:35:14] "GET /api/image_raw?step=200&run=vgg&tag=input%2Fimage%2F0&trainJobName=test HTTP/1.1" 200 2550
[27/Oct/2020 02:35:14] "GET /api/image_raw?step=200&run=vgg&tag=input%2Fimage%2F1&trainJobName=test HTTP/1.1" 200 1985
[27/Oct/2020 02:35:14] "GET /api/image_raw?step=200&run=vgg&tag=input%2Fimage%2F2&trainJobName=test HTTP/1.1" 200 2143
[27/Oct/2020 02:35:14] "GET /api/image_raw?step=200&run=vgg&tag=input%2Fimage%2F4&trainJobName=test HTTP/1.1" 200 2245
[27/Oct/2020 02:35:14] "GET /api/image_raw?step=200&run=vgg&tag=input%2Fimage%2F5&trainJobName=test HTTP/1.1" 200 2014
[27/Oct/2020 02:35:14] "GET /api/image_raw?step=1&run=oneflow&tag=image1&trainJobName=test HTTP/1.1" 200 437572
[27/Oct/2020 02:35:14] "GET /api/image_raw?step=200&run=vgg&tag=input%2Fimage%2F8&trainJobName=test HTTP/1.1" 200 2517
[27/Oct/2020 02:35:14] "GET /api/image_raw?step=200&run=vgg&tag=input%2Fimage%2F6&trainJobName=test HTTP/1.1" 200 1722
[27/Oct/2020 02:35:14] "GET /api/image_raw?step=200&run=vgg&tag=input%2Fimage%2F7&trainJobName=test HTTP/1.1" 200 2253
[27/Oct/2020 02:35:15] "GET /api/image_raw?step=0&run=mnist&tag=input_reshape%2Finput%2Fimage%2F0&trainJobName=test HTTP/1.1" 200 427
[27/Oct/2020 02:35:15] "GET /api/image_raw?step=200&run=vgg&tag=input%2Fimage%2F9&trainJobName=test HTTP/1.1" 200 2454
[27/Oct/2020 02:35:15] "GET /api/image_raw?step=0&run=mnist&tag=input_reshape%2Finput%2Fimage%2F2&trainJobName=test HTTP/1.1" 200 276
[27/Oct/2020 02:35:15] "GET /api/image_raw?step=0&run=mnist&tag=input_reshape%2Finput%2Fimage%2F1&trainJobName=test HTTP/1.1" 200 435
[27/Oct/2020 02:35:15] "GET /api/image_raw?step=0&run=mnist&tag=input_reshape%2Finput%2Fimage%2F3&trainJobName=test HTTP/1.1" 200 330
[27/Oct/2020 02:35:15] "GET /api/image_raw?step=0&run=mnist&tag=input_reshape%2Finput%2Fimage%2F4&trainJobName=test HTTP/1.1" 200 300
[27/Oct/2020 02:35:15] "GET /api/image_raw?step=0&run=mnist&tag=input_reshape%2Finput%2Fimage%2F5&trainJobName=test HTTP/1.1" 200 399
[27/Oct/2020 02:35:15] "GET /api/image_raw?step=0&run=mnist&tag=input_reshape%2Finput%2Fimage%2F6&trainJobName=test HTTP/1.1" 200 309
[27/Oct/2020 02:35:15] "GET /api/image_raw?step=0&run=mnist&tag=input_reshape%2Finput%2Fimage%2F7&trainJobName=test HTTP/1.1" 200 371
[27/Oct/2020 02:35:15] "GET /api/image_raw?step=0&run=mnist&tag=input_reshape%2Finput%2Fimage%2F8&trainJobName=test HTTP/1.1" 200 371
[27/Oct/2020 02:35:15] "GET /api/image_raw?step=0&run=mnist&tag=input_reshape%2Finput%2Fimage%2F9&trainJobName=test HTTP/1.1" 200 307
[27/Oct/2020 02:35:44] "GET /api/image_raw?step=0&run=mnist&tag=input_reshape%2Finput%2Fimage%2F0&trainJobName=test HTTP/1.1" 200 427
[27/Oct/2020 02:35:44] "GET /api/image_raw?step=0&run=mnist&tag=input_reshape%2Finput%2Fimage%2F1&trainJobName=test HTTP/1.1" 200 435
[27/Oct/2020 02:35:44] "GET /api/image_raw?step=0&run=mnist&tag=input_reshape%2Finput%2Fimage%2F2&trainJobName=test HTTP/1.1" 200 276
[28/Oct/2020 01:44:43] "GET / HTTP/1.1" 200 707
[28/Oct/2020 01:44:43] "GET /static/js/2D.js HTTP/1.1" 200 96367
[28/Oct/2020 01:44:43] "GET /static/js/manifest.2ae2e69a05c33dfc65f8.js HTTP/1.1" 200 857
[28/Oct/2020 01:44:43] "GET /static/js/app.38783f422f3306035bce.js HTTP/1.1" 200 336212
[28/Oct/2020 01:44:43] "GET /static/css/app.fe5832ee0d417750f630cb7d8e7e2e61.css HTTP/1.1" 200 370502
[28/Oct/2020 01:44:43] "GET /static/js/vendor.51946e30b108bb294f21.js HTTP/1.1" 200 3300013
[28/Oct/2020 01:44:43] "GET /static/img/left_logo.png HTTP/1.1" 200 10154
[28/Oct/2020 01:44:43] "GET /static/fonts/element-icons.535877f.woff HTTP/1.1" 200 28200
[28/Oct/2020 01:44:49] "GET /api/init?id=test&trainJobName=test HTTP/1.1" 200 64
[28/Oct/2020 01:44:49] "GET /api/getCategory?trainJobName=test HTTP/1.1" 200 1314
[28/Oct/2020 01:44:56] "GET /api/graph?run=wavenet&tag=c_graph&trainJobName=test HTTP/1.1" 200 1434260
[28/Oct/2020 02:06:55] "GET /api/histogram?run=oneflow&tag=histogram&trainJobName=test HTTP/1.1" 200 1688
[28/Oct/2020 02:06:57] "GET /api/histogram?run=step_5000&tag=dense%2Fbias_0&trainJobName=test HTTP/1.1" 200 907137
[28/Oct/2020 02:06:59] "GET /api/histogram?run=step_5000&tag=dense_1%2Fbias_0&trainJobName=test HTTP/1.1" 200 271138
[28/Oct/2020 02:07:06] "GET /api/histogram?run=step_5000&tag=dense%2Fkernel_0&trainJobName=test HTTP/1.1" 200 4466852
[28/Oct/2020 02:07:13] "GET /api/histogram?run=step_5000&tag=dense_1%2Fkernel_0&trainJobName=test HTTP/1.1" 200 1726629
[28/Oct/2020 02:07:16] "GET /api/histogram?run=vgg&tag=conv1%2Factivations&trainJobName=test HTTP/1.1" 200 168913
[28/Oct/2020 02:07:17] "GET /api/histogram?run=vgg&tag=conv2%2Factivations&trainJobName=test HTTP/1.1" 200 165621
[28/Oct/2020 02:07:19] "GET /api/histogram?run=vgg&tag=conv3%2Factivations&trainJobName=test HTTP/1.1" 200 147169
[28/Oct/2020 02:07:21] "GET /api/histogram?run=vgg&tag=conv4%2Factivations&trainJobName=test HTTP/1.1" 200 143348
[28/Oct/2020 02:07:22] "GET /api/histogram?run=vgg&tag=conv5%2Factivations&trainJobName=test HTTP/1.1" 200 134273
[28/Oct/2020 02:07:24] "GET /api/histogram?run=vgg&tag=conv6%2Factivations&trainJobName=test HTTP/1.1" 200 134518
[28/Oct/2020 02:07:25] "GET /api/histogram?run=vgg&tag=conv7%2Factivations&trainJobName=test HTTP/1.1" 200 134962
[28/Oct/2020 02:07:27] "GET /api/histogram?run=vgg&tag=conv8%2Factivations&trainJobName=test HTTP/1.1" 200 133093
[28/Oct/2020 02:07:28] "GET /api/histogram?run=vgg&tag=conv9%2Factivations&trainJobName=test HTTP/1.1" 200 140285
[28/Oct/2020 02:07:30] "GET /api/histogram?run=vgg&tag=conv10%2Factivations&trainJobName=test HTTP/1.1" 200 140315
[28/Oct/2020 02:07:32] "GET /api/histogram?run=vgg&tag=conv11%2Factivations&trainJobName=test HTTP/1.1" 200 114737
[28/Oct/2020 02:07:33] "GET /api/histogram?run=vgg&tag=conv12%2Factivations&trainJobName=test HTTP/1.1" 200 112583
[28/Oct/2020 02:07:35] "GET /api/histogram?run=vgg&tag=conv13%2Factivations&trainJobName=test HTTP/1.1" 200 111830
[28/Oct/2020 02:07:37] "GET /api/histogram?run=vgg&tag=conv1%2Fbiases%2Fhistogram&trainJobName=test HTTP/1.1" 200 7503
[28/Oct/2020 02:07:38] "GET /api/histogram?run=vgg&tag=conv2%2Fbiases%2Fhistogram&trainJobName=test HTTP/1.1" 200 7445
[28/Oct/2020 02:07:40] "GET /api/histogram?run=vgg&tag=conv3%2Fbiases%2Fhistogram&trainJobName=test HTTP/1.1" 200 7457
[28/Oct/2020 02:07:41] "GET /api/histogram?run=vgg&tag=conv4%2Fbiases%2Fhistogram&trainJobName=test HTTP/1.1" 200 7490
[28/Oct/2020 02:07:43] "GET /api/histogram?run=vgg&tag=conv5%2Fbiases%2Fhistogram&trainJobName=test HTTP/1.1" 200 7478
[28/Oct/2020 02:07:45] "GET /api/histogram?run=vgg&tag=conv6%2Fbiases%2Fhistogram&trainJobName=test HTTP/1.1" 200 7458
[28/Oct/2020 02:07:46] "GET /api/histogram?run=vgg&tag=conv7%2Fbiases%2Fhistogram&trainJobName=test HTTP/1.1" 200 7472
[28/Oct/2020 02:07:48] "GET /api/histogram?run=vgg&tag=conv8%2Fbiases%2Fhistogram&trainJobName=test HTTP/1.1" 200 7479
[28/Oct/2020 02:07:50] "GET /api/histogram?run=vgg&tag=conv9%2Fbiases%2Fhistogram&trainJobName=test HTTP/1.1" 200 7449
[28/Oct/2020 02:07:52] "GET /api/histogram?run=vgg&tag=conv10%2Fbiases%2Fhistogram&trainJobName=test HTTP/1.1" 200 7466
[28/Oct/2020 02:07:54] "GET /api/histogram?run=vgg&tag=conv11%2Fbiases%2Fhistogram&trainJobName=test HTTP/1.1" 200 7447
[28/Oct/2020 02:07:56] "GET /api/histogram?run=vgg&tag=conv12%2Fbiases%2Fhistogram&trainJobName=test HTTP/1.1" 200 7460
[28/Oct/2020 02:07:57] "GET /api/histogram?run=vgg&tag=conv13%2Fbiases%2Fhistogram&trainJobName=test HTTP/1.1" 200 7451
[28/Oct/2020 02:07:59] "GET /api/histogram?run=vgg&tag=conv1%2Fweights%2Fhistogram&trainJobName=test HTTP/1.1" 200 99225
[28/Oct/2020 02:08:01] "GET /api/histogram?run=vgg&tag=conv2%2Fweights%2Fhistogram&trainJobName=test HTTP/1.1" 200 177128
[28/Oct/2020 02:08:03] "GET /api/histogram?run=vgg&tag=conv3%2Fweights%2Fhistogram&trainJobName=test HTTP/1.1" 200 180629
[28/Oct/2020 02:08:05] "GET /api/histogram?run=vgg&tag=conv4%2Fweights%2Fhistogram&trainJobName=test HTTP/1.1" 200 191940
[28/Oct/2020 02:08:07] "GET /api/histogram?run=vgg&tag=conv5%2Fweights%2Fhistogram&trainJobName=test HTTP/1.1" 200 204686
[28/Oct/2020 02:08:09] "GET /api/histogram?run=vgg&tag=conv6%2Fweights%2Fhistogram&trainJobName=test HTTP/1.1" 200 221373
[28/Oct/2020 02:08:11] "GET /api/histogram?run=vgg&tag=conv7%2Fweights%2Fhistogram&trainJobName=test HTTP/1.1" 200 222896
[28/Oct/2020 02:08:14] "GET /api/histogram?run=vgg&tag=conv8%2Fweights%2Fhistogram&trainJobName=test HTTP/1.1" 200 265850
[28/Oct/2020 02:08:16] "GET /api/histogram?run=vgg&tag=conv9%2Fweights%2Fhistogram&trainJobName=test HTTP/1.1" 200 290046
[28/Oct/2020 02:08:18] "GET /api/histogram?run=vgg&tag=conv10%2Fweights%2Fhistogram&trainJobName=test HTTP/1.1" 200 292266
[28/Oct/2020 02:08:21] "GET /api/histogram?run=vgg&tag=conv11%2Fweights%2Fhistogram&trainJobName=test HTTP/1.1" 200 295079
[28/Oct/2020 02:08:23] "GET /api/histogram?run=vgg&tag=conv12%2Fweights%2Fhistogram&trainJobName=test HTTP/1.1" 200 296358
[28/Oct/2020 02:08:25] "GET /api/histogram?run=vgg&tag=conv13%2Fweights%2Fhistogram&trainJobName=test HTTP/1.1" 200 301831
[28/Oct/2020 02:08:27] "GET /api/histogram?run=RNN&tag=bidirectional%2Fbackward_lstm%2Fbias_0&trainJobName=test HTTP/1.1" 200 4900
[28/Oct/2020 02:08:29] "GET /api/histogram?run=RNN&tag=bidirectional_1%2Fbackward_lstm_1%2Fbias_0&trainJobName=test HTTP/1.1" 200 3463
[28/Oct/2020 02:08:31] "GET /api/histogram?run=RNN&tag=bidirectional%2Fbackward_lstm%2Fkernel_0&trainJobName=test HTTP/1.1" 200 9670
[28/Oct/2020 02:08:33] "GET /api/histogram?run=RNN&tag=bidirectional_1%2Fbackward_lstm_1%2Fkernel_0&trainJobName=test HTTP/1.1" 200 9640
[28/Oct/2020 02:08:35] "GET /api/histogram?run=RNN&tag=bidirectional%2Fbackward_lstm%2Frecurrent_kernel_0&trainJobName=test HTTP/1.1" 200 10334
[28/Oct/2020 02:08:37] "GET /api/histogram?run=RNN&tag=bidirectional_1%2Fbackward_lstm_1%2Frecurrent_kernel_0&trainJobName=test HTTP/1.1" 200 8375
[28/Oct/2020 02:08:39] "GET /api/histogram?run=RNN&tag=bidirectional%2Fforward_lstm%2Fbias_0&trainJobName=test HTTP/1.1" 200 4487
[28/Oct/2020 02:08:41] "GET /api/histogram?run=RNN&tag=bidirectional_1%2Fforward_lstm_1%2Fbias_0&trainJobName=test HTTP/1.1" 200 4107
[28/Oct/2020 02:08:43] "GET /api/histogram?run=RNN&tag=bidirectional%2Fforward_lstm%2Fkernel_0&trainJobName=test HTTP/1.1" 200 9486
[28/Oct/2020 02:08:44] "GET /api/histogram?run=RNN&tag=bidirectional_1%2Fforward_lstm_1%2Fkernel_0&trainJobName=test HTTP/1.1" 200 9398
[28/Oct/2020 02:08:46] "GET /api/histogram?run=RNN&tag=bidirectional%2Fforward_lstm%2Frecurrent_kernel_0&trainJobName=test HTTP/1.1" 200 10252
[28/Oct/2020 02:08:48] "GET /api/histogram?run=RNN&tag=bidirectional_1%2Fforward_lstm_1%2Frecurrent_kernel_0&trainJobName=test HTTP/1.1" 200 8334
[28/Oct/2020 02:08:51] "GET /api/histogram?run=RNN&tag=dense%2Fbias_0&trainJobName=test HTTP/1.1" 200 3493
[28/Oct/2020 02:08:53] "GET /api/histogram?run=RNN&tag=dense_1%2Fbias_0&trainJobName=test HTTP/1.1" 200 575
[28/Oct/2020 02:08:54] "GET /api/histogram?run=RNN&tag=dense%2Fkernel_0&trainJobName=test HTTP/1.1" 200 7411
[28/Oct/2020 02:08:57] "GET /api/histogram?run=RNN&tag=dense_1%2Fkernel_0&trainJobName=test HTTP/1.1" 200 1961
[28/Oct/2020 02:08:59] "GET /api/histogram?run=RNN&tag=embedding%2Fembeddings_0&trainJobName=test HTTP/1.1" 200 15568
[28/Oct/2020 02:09:01] "GET /api/histogram?run=mnist&tag=layer1%2Factivations&trainJobName=test HTTP/1.1" 200 48299
[28/Oct/2020 02:09:03] "GET /api/histogram?run=mnist&tag=layer2%2Factivations&trainJobName=test HTTP/1.1" 200 51985
[28/Oct/2020 02:09:05] "GET /api/histogram?run=mnist&tag=layer1%2Fbiases%2Fsummaries%2Fhistogram&trainJobName=test HTTP/1.1" 200 5145
[28/Oct/2020 02:09:07] "GET /api/histogram?run=mnist&tag=layer2%2Fbiases%2Fsummaries%2Fhistogram&trainJobName=test HTTP/1.1" 200 3929
[28/Oct/2020 02:09:09] "GET /api/histogram?run=mnist&tag=layer1%2Flinear_compute%2Flinear&trainJobName=test HTTP/1.1" 200 105802
[28/Oct/2020 02:09:11] "GET /api/histogram?run=mnist&tag=layer2%2Flinear_compute%2Flinear&trainJobName=test HTTP/1.1" 200 51993
[28/Oct/2020 02:09:13] "GET /api/histogram?run=mnist&tag=layer1%2Fweights%2Fsummaries%2Fhistogram&trainJobName=test HTTP/1.1" 200 116198
[28/Oct/2020 02:09:15] "GET /api/histogram?run=mnist&tag=layer2%2Fweights%2Fsummaries%2Fhistogram&trainJobName=test HTTP/1.1" 200 60050
[28/Oct/2020 07:21:03] "GET / HTTP/1.1" 200 707
[28/Oct/2020 07:21:03] "GET /static/js/manifest.2ae2e69a05c33dfc65f8.js HTTP/1.1" 200 857
[28/Oct/2020 07:21:03] "GET /static/js/2D.js HTTP/1.1" 200 96367
[28/Oct/2020 07:21:03] "GET /static/js/app.38783f422f3306035bce.js HTTP/1.1" 200 336212
[28/Oct/2020 07:21:03] "GET /static/css/app.fe5832ee0d417750f630cb7d8e7e2e61.css HTTP/1.1" 200 370502
[28/Oct/2020 07:21:03] "GET /static/js/vendor.51946e30b108bb294f21.js HTTP/1.1" 200 3300013
[28/Oct/2020 07:21:04] "GET /static/img/left_logo.png HTTP/1.1" 200 10154
[28/Oct/2020 07:21:04] "GET /static/fonts/element-icons.535877f.woff HTTP/1.1" 200 28200
[28/Oct/2020 07:21:09] "GET /api/init?id=test&trainJobName=test HTTP/1.1" 200 64
[28/Oct/2020 07:21:09] "GET /api/getCategory?trainJobName=test HTTP/1.1" 200 1314
[28/Oct/2020 07:21:15] "GET /api/graph?run=wavenet&tag=c_graph&trainJobName=test HTTP/1.1" 200 1434851
[28/Oct/2020 07:51:04] "GET /api/histogram?run=oneflow&tag=histogram&trainJobName=test HTTP/1.1" 200 1688
[28/Oct/2020 07:51:06] "GET /api/histogram?run=step_5000&tag=dense%2Fbias_0&trainJobName=test HTTP/1.1" 200 907137
[28/Oct/2020 07:51:08] "GET /api/histogram?run=step_5000&tag=dense_1%2Fbias_0&trainJobName=test HTTP/1.1" 200 271138
[28/Oct/2020 07:51:14] "GET /api/histogram?run=step_5000&tag=dense%2Fkernel_0&trainJobName=test HTTP/1.1" 200 4466852
[28/Oct/2020 07:51:21] "GET /api/histogram?run=step_5000&tag=dense_1%2Fkernel_0&trainJobName=test HTTP/1.1" 200 1726629
[28/Oct/2020 07:51:24] "GET /api/histogram?run=vgg&tag=conv1%2Factivations&trainJobName=test HTTP/1.1" 200 168913
[28/Oct/2020 07:51:26] "GET /api/histogram?run=vgg&tag=conv2%2Factivations&trainJobName=test HTTP/1.1" 200 165621
[28/Oct/2020 07:51:28] "GET /api/histogram?run=vgg&tag=conv3%2Factivations&trainJobName=test HTTP/1.1" 200 147169
[28/Oct/2020 07:51:30] "GET /api/histogram?run=vgg&tag=conv4%2Factivations&trainJobName=test HTTP/1.1" 200 143348
[28/Oct/2020 07:51:31] "GET /api/histogram?run=vgg&tag=conv5%2Factivations&trainJobName=test HTTP/1.1" 200 134273
[28/Oct/2020 07:51:33] "GET /api/histogram?run=vgg&tag=conv6%2Factivations&trainJobName=test HTTP/1.1" 200 134518
[28/Oct/2020 07:51:34] "GET /api/histogram?run=vgg&tag=conv7%2Factivations&trainJobName=test HTTP/1.1" 200 134962
[28/Oct/2020 07:51:36] "GET /api/histogram?run=vgg&tag=conv8%2Factivations&trainJobName=test HTTP/1.1" 200 133093
[28/Oct/2020 07:51:38] "GET /api/histogram?run=vgg&tag=conv9%2Factivations&trainJobName=test HTTP/1.1" 200 140285
[28/Oct/2020 07:51:40] "GET /api/histogram?run=vgg&tag=conv10%2Factivations&trainJobName=test HTTP/1.1" 200 140315
[28/Oct/2020 07:51:42] "GET /api/histogram?run=vgg&tag=conv11%2Factivations&trainJobName=test HTTP/1.1" 200 114737
[28/Oct/2020 07:51:43] "GET /api/histogram?run=vgg&tag=conv12%2Factivations&trainJobName=test HTTP/1.1" 200 112583
[28/Oct/2020 07:51:45] "GET /api/histogram?run=vgg&tag=conv13%2Factivations&trainJobName=test HTTP/1.1" 200 111830
[28/Oct/2020 07:51:46] "GET /api/histogram?run=vgg&tag=conv1%2Fbiases%2Fhistogram&trainJobName=test HTTP/1.1" 200 7503
[28/Oct/2020 07:51:48] "GET /api/histogram?run=vgg&tag=conv2%2Fbiases%2Fhistogram&trainJobName=test HTTP/1.1" 200 7445
[28/Oct/2020 07:51:49] "GET /api/histogram?run=vgg&tag=conv3%2Fbiases%2Fhistogram&trainJobName=test HTTP/1.1" 200 7457
[28/Oct/2020 07:51:51] "GET /api/histogram?run=vgg&tag=conv4%2Fbiases%2Fhistogram&trainJobName=test HTTP/1.1" 200 7490
[28/Oct/2020 07:51:52] "GET /api/histogram?run=vgg&tag=conv5%2Fbiases%2Fhistogram&trainJobName=test HTTP/1.1" 200 7478
[28/Oct/2020 07:51:55] "GET /api/histogram?run=vgg&tag=conv6%2Fbiases%2Fhistogram&trainJobName=test HTTP/1.1" 200 7458
[28/Oct/2020 07:51:56] "GET /api/histogram?run=vgg&tag=conv7%2Fbiases%2Fhistogram&trainJobName=test HTTP/1.1" 200 7472
[28/Oct/2020 07:51:58] "GET /api/histogram?run=vgg&tag=conv8%2Fbiases%2Fhistogram&trainJobName=test HTTP/1.1" 200 7479
[28/Oct/2020 07:52:00] "GET /api/histogram?run=vgg&tag=conv9%2Fbiases%2Fhistogram&trainJobName=test HTTP/1.1" 200 7449
[28/Oct/2020 07:52:01] "GET /api/histogram?run=vgg&tag=conv10%2Fbiases%2Fhistogram&trainJobName=test HTTP/1.1" 200 7466
[28/Oct/2020 07:52:03] "GET /api/histogram?run=vgg&tag=conv11%2Fbiases%2Fhistogram&trainJobName=test HTTP/1.1" 200 7447
[28/Oct/2020 07:52:05] "GET /api/histogram?run=vgg&tag=conv12%2Fbiases%2Fhistogram&trainJobName=test HTTP/1.1" 200 7460
[28/Oct/2020 07:52:07] "GET /api/histogram?run=vgg&tag=conv13%2Fbiases%2Fhistogram&trainJobName=test HTTP/1.1" 200 7451
[28/Oct/2020 07:52:09] "GET /api/histogram?run=vgg&tag=conv1%2Fweights%2Fhistogram&trainJobName=test HTTP/1.1" 200 99225
[28/Oct/2020 07:52:11] "GET /api/histogram?run=vgg&tag=conv2%2Fweights%2Fhistogram&trainJobName=test HTTP/1.1" 200 177128
[28/Oct/2020 07:52:13] "GET /api/histogram?run=vgg&tag=conv3%2Fweights%2Fhistogram&trainJobName=test HTTP/1.1" 200 180629
[28/Oct/2020 07:52:15] "GET /api/histogram?run=vgg&tag=conv4%2Fweights%2Fhistogram&trainJobName=test HTTP/1.1" 200 191940
[28/Oct/2020 07:52:17] "GET /api/histogram?run=vgg&tag=conv5%2Fweights%2Fhistogram&trainJobName=test HTTP/1.1" 200 204686
[28/Oct/2020 07:52:19] "GET /api/histogram?run=vgg&tag=conv6%2Fweights%2Fhistogram&trainJobName=test HTTP/1.1" 200 221373
[28/Oct/2020 07:52:22] "GET /api/histogram?run=vgg&tag=conv7%2Fweights%2Fhistogram&trainJobName=test HTTP/1.1" 200 222896
[28/Oct/2020 07:52:24] "GET /api/histogram?run=vgg&tag=conv8%2Fweights%2Fhistogram&trainJobName=test HTTP/1.1" 200 265850
[28/Oct/2020 07:52:26] "GET /api/histogram?run=vgg&tag=conv9%2Fweights%2Fhistogram&trainJobName=test HTTP/1.1" 200 290046
[28/Oct/2020 07:52:28] "GET /api/histogram?run=vgg&tag=conv10%2Fweights%2Fhistogram&trainJobName=test HTTP/1.1" 200 292266
[28/Oct/2020 07:52:31] "GET /api/histogram?run=vgg&tag=conv11%2Fweights%2Fhistogram&trainJobName=test HTTP/1.1" 200 295079
[28/Oct/2020 07:52:33] "GET /api/histogram?run=vgg&tag=conv12%2Fweights%2Fhistogram&trainJobName=test HTTP/1.1" 200 296358
[28/Oct/2020 07:52:36] "GET /api/histogram?run=vgg&tag=conv13%2Fweights%2Fhistogram&trainJobName=test HTTP/1.1" 200 301831
[28/Oct/2020 07:52:38] "GET /api/histogram?run=RNN&tag=bidirectional%2Fbackward_lstm%2Fbias_0&trainJobName=test HTTP/1.1" 200 4900
